title,description,priority,category
Unexpected charge on account,Billing information not updated after payment.,Critical,Billing
Billing error,Transaction declined despite sufficient balance.,High,Billing
Charged twice for same order,Transaction declined despite sufficient balance.,Critical,Billing
Charged twice for same order,User reports payment failure while placing the order.,Critical,Billing
Refund not received,User reports payment failure while placing the order.,Medium,Billing
Invoice issue,Invoice generated with incorrect amount.,Medium,Billing
Billing error,Invoice generated with incorrect amount.,Medium,Billing
Payment failed,Payment gateway timed out during checkout.,High,Billing
Payment gateway timeout,User reports payment failure while placing the order.,High,Billing
Transaction declined,Refund was initiated but not received even after expected time.,High,Billing
Payment failed,Payment gateway timed out during checkout.,High,Billing
Refund not received,Transaction declined despite sufficient balance.,High,Billing
Payment gateway timeout,Refund was initiated but not received even after expected time.,High,Billing
Amount deducted but order failed,Transaction declined despite sufficient balance.,Critical,Billing
Amount deducted but order failed,Unexpected charge appears on user's billing statement.,Critical,Billing
Invoice issue,Transaction declined despite sufficient balance.,High,Billing
Payment gateway timeout,Refund was initiated but not received even after expected time.,High,Billing
Subscription payment failed,User reports payment failure while placing the order.,High,Billing
Refund not received,Subscription payment did not go through on renewal.,Medium,Billing
Invoice issue,Invoice generated with incorrect amount.,Medium,Billing
Billing error,User charged twice for a single transaction.,Critical,Billing
Amount deducted but order failed,Amount was deducted from bank but order status shows failed.,Critical,Billing
Payment gateway timeout,Refund was initiated but not received even after expected time.,High,Billing
Payment failed,Payment gateway timed out during checkout.,High,Billing
Unexpected charge on account,Payment gateway timed out during checkout.,Critical,Billing
Payment gateway timeout,Subscription payment did not go through on renewal.,High,Billing
Unexpected charge on account,Billing information not updated after payment.,Critical,Billing
Refund not received,User charged twice for a single transaction.,Critical,Billing
Transaction declined,User charged twice for a single transaction.,Critical,Billing
Charged twice for same order,Invoice generated with incorrect amount.,Critical,Billing
Charged twice for same order,Amount was deducted from bank but order status shows failed.,Critical,Billing
Invoice issue,User reports payment failure while placing the order.,Medium,Billing
Subscription payment failed,Refund was initiated but not received even after expected time.,High,Billing
Unexpected charge on account,User reports payment failure while placing the order.,Critical,Billing
Charged twice for same order,Payment gateway timed out during checkout.,Critical,Billing
Charged twice for same order,Amount was deducted from bank but order status shows failed.,Critical,Billing
Transaction declined,Payment gateway timed out during checkout.,High,Billing
Transaction declined,Invoice generated with incorrect amount.,High,Billing
Unexpected charge on account,User charged twice for a single transaction.,Critical,Billing
Payment failed,User charged twice for a single transaction.,Critical,Billing
Invoice issue,Subscription payment did not go through on renewal.,Medium,Billing
Billing error,Unexpected charge appears on user's billing statement.,Critical,Billing
Charged twice for same order,Refund was initiated but not received even after expected time.,Critical,Billing
Charged twice for same order,Subscription payment did not go through on renewal.,Critical,Billing
Charged twice for same order,Subscription payment did not go through on renewal.,Critical,Billing
Payment gateway timeout,Transaction declined despite sufficient balance.,High,Billing
Charged twice for same order,Billing information not updated after payment.,Critical,Billing
Charged twice for same order,User charged twice for a single transaction.,Critical,Billing
Subscription payment failed,Unexpected charge appears on user's billing statement.,Critical,Billing
Unexpected charge on account,User reports payment failure while placing the order.,Critical,Billing
Subscription payment failed,Invoice generated with incorrect amount.,High,Billing
Payment gateway timeout,Subscription payment did not go through on renewal.,High,Billing
Refund not received,Unexpected charge appears on user's billing statement.,Critical,Billing
Subscription payment failed,Invoice generated with incorrect amount.,High,Billing
Charged twice for same order,Invoice generated with incorrect amount.,Critical,Billing
Amount deducted but order failed,Unexpected charge appears on user's billing statement.,Critical,Billing
Subscription payment failed,User charged twice for a single transaction.,Critical,Billing
Invoice issue,Billing information not updated after payment.,Medium,Billing
Charged twice for same order,Billing information not updated after payment.,Critical,Billing
Payment failed,Invoice generated with incorrect amount.,High,Billing
Unexpected charge on account,Billing information not updated after payment.,Critical,Billing
Amount deducted but order failed,User charged twice for a single transaction.,Critical,Billing
Unexpected charge on account,User charged twice for a single transaction.,Critical,Billing
Invoice issue,Invoice generated with incorrect amount.,Medium,Billing
Unexpected charge on account,Transaction declined despite sufficient balance.,Critical,Billing
Subscription payment failed,Billing information not updated after payment.,High,Billing
Refund not received,Billing information not updated after payment.,Medium,Billing
Unexpected charge on account,User reports payment failure while placing the order.,Critical,Billing
Amount deducted but order failed,User charged twice for a single transaction.,Critical,Billing
Charged twice for same order,Subscription payment did not go through on renewal.,Critical,Billing
Payment failed,Unexpected charge appears on user's billing statement.,Critical,Billing
Invoice issue,User reports payment failure while placing the order.,Medium,Billing
Transaction declined,Subscription payment did not go through on renewal.,High,Billing
Payment failed,User charged twice for a single transaction.,Critical,Billing
Transaction declined,User charged twice for a single transaction.,Critical,Billing
Invoice issue,Payment gateway timed out during checkout.,Medium,Billing
Unexpected charge on account,User charged twice for a single transaction.,Critical,Billing
Charged twice for same order,Invoice generated with incorrect amount.,Critical,Billing
Unexpected charge on account,Amount was deducted from bank but order status shows failed.,Critical,Billing
Billing error,User reports payment failure while placing the order.,Low,Billing
Unexpected charge on account,Transaction declined despite sufficient balance.,Critical,Billing
Transaction declined,Payment gateway timed out during checkout.,High,Billing
Billing error,Unexpected charge appears on user's billing statement.,Critical,Billing
Unexpected charge on account,Transaction declined despite sufficient balance.,Critical,Billing
Subscription payment failed,Billing information not updated after payment.,High,Billing
Subscription payment failed,Transaction declined despite sufficient balance.,High,Billing
Transaction declined,User reports payment failure while placing the order.,High,Billing
Amount deducted but order failed,Subscription payment did not go through on renewal.,Critical,Billing
Payment failed,Unexpected charge appears on user's billing statement.,Critical,Billing
Billing error,Transaction declined despite sufficient balance.,High,Billing
Transaction declined,Transaction declined despite sufficient balance.,High,Billing
Payment gateway timeout,Amount was deducted from bank but order status shows failed.,Critical,Billing
Invoice issue,Subscription payment did not go through on renewal.,Medium,Billing
Charged twice for same order,Amount was deducted from bank but order status shows failed.,Critical,Billing
Payment gateway timeout,Amount was deducted from bank but order status shows failed.,Critical,Billing
Invoice issue,Billing information not updated after payment.,Medium,Billing
Invoice issue,Refund was initiated but not received even after expected time.,Medium,Billing
Payment gateway timeout,Payment gateway timed out during checkout.,High,Billing
Subscription payment failed,Billing information not updated after payment.,High,Billing
Refund not received,Unexpected charge appears on user's billing statement.,Critical,Billing
Amount deducted but order failed,Refund was initiated but not received even after expected time.,Critical,Billing
Refund not received,Refund was initiated but not received even after expected time.,Medium,Billing
Refund not received,Refund was initiated but not received even after expected time.,Medium,Billing
Payment gateway timeout,Payment gateway timed out during checkout.,High,Billing
Charged twice for same order,Refund was initiated but not received even after expected time.,Critical,Billing
Subscription payment failed,Refund was initiated but not received even after expected time.,High,Billing
Refund not received,Billing information not updated after payment.,Medium,Billing
Refund not received,Amount was deducted from bank but order status shows failed.,Critical,Billing
Subscription payment failed,Payment gateway timed out during checkout.,High,Billing
Payment failed,Billing information not updated after payment.,High,Billing
Refund not received,Amount was deducted from bank but order status shows failed.,Critical,Billing
Billing error,Refund was initiated but not received even after expected time.,Medium,Billing
Billing error,Unexpected charge appears on user's billing statement.,Critical,Billing
Charged twice for same order,Amount was deducted from bank but order status shows failed.,Critical,Billing
Amount deducted but order failed,User reports payment failure while placing the order.,Critical,Billing
Billing error,Unexpected charge appears on user's billing statement.,Critical,Billing
Unexpected charge on account,Transaction declined despite sufficient balance.,Critical,Billing
Billing error,Amount was deducted from bank but order status shows failed.,Critical,Billing
Refund not received,Unexpected charge appears on user's billing statement.,Critical,Billing
Unexpected charge on account,Billing information not updated after payment.,Critical,Billing
Payment failed,Invoice generated with incorrect amount.,High,Billing
Subscription payment failed,Subscription payment did not go through on renewal.,High,Billing
Subscription payment failed,Invoice generated with incorrect amount.,High,Billing
Subscription payment failed,Transaction declined despite sufficient balance.,High,Billing
Billing error,Refund was initiated but not received even after expected time.,Medium,Billing
Unexpected charge on account,Subscription payment did not go through on renewal.,Critical,Billing
Amount deducted but order failed,User charged twice for a single transaction.,Critical,Billing
Transaction declined,Amount was deducted from bank but order status shows failed.,Critical,Billing
Unexpected charge on account,Payment gateway timed out during checkout.,Critical,Billing
Invoice issue,Amount was deducted from bank but order status shows failed.,Critical,Billing
Invoice issue,Subscription payment did not go through on renewal.,Medium,Billing
Unexpected charge on account,Amount was deducted from bank but order status shows failed.,Critical,Billing
Transaction declined,Subscription payment did not go through on renewal.,High,Billing
Invoice issue,User charged twice for a single transaction.,Critical,Billing
Transaction declined,User reports payment failure while placing the order.,High,Billing
Billing error,Billing information not updated after payment.,Low,Billing
Billing error,User charged twice for a single transaction.,Critical,Billing
Amount deducted but order failed,Transaction declined despite sufficient balance.,Critical,Billing
Payment gateway timeout,Subscription payment did not go through on renewal.,High,Billing
Subscription payment failed,Invoice generated with incorrect amount.,High,Billing
Payment failed,Unexpected charge appears on user's billing statement.,Critical,Billing
Payment gateway timeout,Amount was deducted from bank but order status shows failed.,Critical,Billing
Subscription payment failed,Billing information not updated after payment.,High,Billing
Invoice issue,User reports payment failure while placing the order.,Medium,Billing
Subscription payment failed,Amount was deducted from bank but order status shows failed.,Critical,Billing
Payment gateway timeout,User charged twice for a single transaction.,Critical,Billing
Payment gateway timeout,Transaction declined despite sufficient balance.,High,Billing
Invoice issue,Invoice generated with incorrect amount.,Medium,Billing
Transaction declined,Invoice generated with incorrect amount.,High,Billing
Payment failed,User charged twice for a single transaction.,Critical,Billing
Invoice issue,Payment gateway timed out during checkout.,Medium,Billing
Amount deducted but order failed,Billing information not updated after payment.,Critical,Billing
Subscription payment failed,Unexpected charge appears on user's billing statement.,Critical,Billing
Subscription payment failed,Transaction declined despite sufficient balance.,High,Billing
Invoice issue,User charged twice for a single transaction.,Critical,Billing
Invoice issue,Amount was deducted from bank but order status shows failed.,Critical,Billing
Unexpected charge on account,Transaction declined despite sufficient balance.,Critical,Billing
Billing error,Unexpected charge appears on user's billing statement.,Critical,Billing
Payment failed,Billing information not updated after payment.,High,Billing
Invoice issue,Transaction declined despite sufficient balance.,High,Billing
Unexpected charge on account,Amount was deducted from bank but order status shows failed.,Critical,Billing
Payment gateway timeout,Unexpected charge appears on user's billing statement.,Critical,Billing
Payment failed,Transaction declined despite sufficient balance.,High,Billing
Transaction declined,User charged twice for a single transaction.,Critical,Billing
Billing error,Transaction declined despite sufficient balance.,High,Billing
Billing error,Amount was deducted from bank but order status shows failed.,Critical,Billing
Payment failed,Billing information not updated after payment.,High,Billing
Billing error,Invoice generated with incorrect amount.,Medium,Billing
Unexpected charge on account,Billing information not updated after payment.,Critical,Billing
Transaction declined,Subscription payment did not go through on renewal.,High,Billing
Payment failed,Transaction declined despite sufficient balance.,High,Billing
Refund not received,Billing information not updated after payment.,Medium,Billing
Payment failed,User reports payment failure while placing the order.,High,Billing
Billing error,User charged twice for a single transaction.,Critical,Billing
Transaction declined,Billing information not updated after payment.,High,Billing
Unexpected charge on account,Billing information not updated after payment.,Critical,Billing
Amount deducted but order failed,Unexpected charge appears on user's billing statement.,Critical,Billing
Subscription payment failed,Invoice generated with incorrect amount.,High,Billing
Subscription payment failed,User charged twice for a single transaction.,Critical,Billing
Charged twice for same order,Amount was deducted from bank but order status shows failed.,Critical,Billing
Charged twice for same order,Amount was deducted from bank but order status shows failed.,Critical,Billing
Transaction declined,Refund was initiated but not received even after expected time.,High,Billing
Billing error,Refund was initiated but not received even after expected time.,Medium,Billing
Charged twice for same order,Invoice generated with incorrect amount.,Critical,Billing
Refund not received,User reports payment failure while placing the order.,Medium,Billing
Charged twice for same order,Billing information not updated after payment.,Critical,Billing
Invoice issue,Payment gateway timed out during checkout.,Medium,Billing
Transaction declined,Unexpected charge appears on user's billing statement.,Critical,Billing
Payment gateway timeout,Unexpected charge appears on user's billing statement.,Critical,Billing
Unexpected charge on account,Amount was deducted from bank but order status shows failed.,Critical,Billing
Unexpected charge on account,Payment gateway timed out during checkout.,Critical,Billing
Unexpected charge on account,Unexpected charge appears on user's billing statement.,Critical,Billing
Transaction declined,User charged twice for a single transaction.,Critical,Billing
Invoice issue,User charged twice for a single transaction.,Critical,Billing
Subscription payment failed,User reports payment failure while placing the order.,High,Billing
Amount deducted but order failed,Refund was initiated but not received even after expected time.,Critical,Billing
Payment gateway timeout,Refund was initiated but not received even after expected time.,High,Billing
Payment gateway timeout,Amount was deducted from bank but order status shows failed.,Critical,Billing
Unexpected charge on account,Transaction declined despite sufficient balance.,Critical,Billing
Amount deducted but order failed,Unexpected charge appears on user's billing statement.,Critical,Billing
Amount deducted but order failed,User charged twice for a single transaction.,Critical,Billing
Invoice issue,Unexpected charge appears on user's billing statement.,Critical,Billing
Unexpected charge on account,User charged twice for a single transaction.,Critical,Billing
Charged twice for same order,User reports payment failure while placing the order.,Critical,Billing
Invoice issue,Refund was initiated but not received even after expected time.,Medium,Billing
Unexpected charge on account,Billing information not updated after payment.,Critical,Billing
Invoice issue,Transaction declined despite sufficient balance.,High,Billing
Payment gateway timeout,Payment gateway timed out during checkout.,High,Billing
Billing error,Invoice generated with incorrect amount.,Medium,Billing
Invoice issue,Amount was deducted from bank but order status shows failed.,Critical,Billing
Amount deducted but order failed,Billing information not updated after payment.,Critical,Billing
Charged twice for same order,Unexpected charge appears on user's billing statement.,Critical,Billing
Invoice issue,Payment gateway timed out during checkout.,Medium,Billing
Unexpected charge on account,Billing information not updated after payment.,Critical,Billing
Unexpected charge on account,Payment gateway timed out during checkout.,Critical,Billing
Billing error,User charged twice for a single transaction.,Critical,Billing
Charged twice for same order,Refund was initiated but not received even after expected time.,Critical,Billing
Unexpected charge on account,Amount was deducted from bank but order status shows failed.,Critical,Billing
Transaction declined,Payment gateway timed out during checkout.,High,Billing
Unexpected charge on account,Billing information not updated after payment.,Critical,Billing
Amount deducted but order failed,Invoice generated with incorrect amount.,Critical,Billing
Unexpected charge on account,Payment gateway timed out during checkout.,Critical,Billing
Unexpected charge on account,Payment gateway timed out during checkout.,Critical,Billing
Unexpected charge on account,Transaction declined despite sufficient balance.,Critical,Billing
Charged twice for same order,Unexpected charge appears on user's billing statement.,Critical,Billing
Unexpected charge on account,User reports payment failure while placing the order.,Critical,Billing
Transaction declined,Refund was initiated but not received even after expected time.,High,Billing
Payment gateway timeout,Unexpected charge appears on user's billing statement.,Critical,Billing
Unexpected charge on account,Amount was deducted from bank but order status shows failed.,Critical,Billing
Amount deducted but order failed,Refund was initiated but not received even after expected time.,Critical,Billing
Amount deducted but order failed,Payment gateway timed out during checkout.,Critical,Billing
Invoice issue,Refund was initiated but not received even after expected time.,Medium,Billing
Payment failed,Amount was deducted from bank but order status shows failed.,Critical,Billing
Payment failed,User reports payment failure while placing the order.,High,Billing
Unexpected charge on account,Payment gateway timed out during checkout.,Critical,Billing
Payment gateway timeout,Refund was initiated but not received even after expected time.,High,Billing
Payment failed,Invoice generated with incorrect amount.,High,Billing
Refund not received,Subscription payment did not go through on renewal.,Medium,Billing
Payment failed,Invoice generated with incorrect amount.,High,Billing
Invoice issue,User reports payment failure while placing the order.,Medium,Billing
Amount deducted but order failed,Amount was deducted from bank but order status shows failed.,Critical,Billing
Refund not received,Transaction declined despite sufficient balance.,High,Billing
Unexpected charge on account,Invoice generated with incorrect amount.,Critical,Billing
Subscription payment failed,Invoice generated with incorrect amount.,High,Billing
Payment gateway timeout,User reports payment failure while placing the order.,High,Billing
Payment failed,Refund was initiated but not received even after expected time.,High,Billing
Payment gateway timeout,Payment gateway timed out during checkout.,High,Billing
Amount deducted but order failed,Amount was deducted from bank but order status shows failed.,Critical,Billing
Unexpected charge on account,Amount was deducted from bank but order status shows failed.,Critical,Billing
Transaction declined,User charged twice for a single transaction.,Critical,Billing
Payment gateway timeout,Refund was initiated but not received even after expected time.,High,Billing
Subscription payment failed,Payment gateway timed out during checkout.,High,Billing
Billing error,Unexpected charge appears on user's billing statement.,Critical,Billing
Refund not received,Refund was initiated but not received even after expected time.,Medium,Billing
Subscription payment failed,Invoice generated with incorrect amount.,High,Billing
Billing error,Unexpected charge appears on user's billing statement.,Critical,Billing
Charged twice for same order,Payment gateway timed out during checkout.,Critical,Billing
Refund not received,User charged twice for a single transaction.,Critical,Billing
Payment gateway timeout,Transaction declined despite sufficient balance.,High,Billing
Amount deducted but order failed,Payment gateway timed out during checkout.,Critical,Billing
Payment failed,Subscription payment did not go through on renewal.,High,Billing
Invoice issue,Billing information not updated after payment.,Medium,Billing
Amount deducted but order failed,Unexpected charge appears on user's billing statement.,Critical,Billing
Invoice issue,Unexpected charge appears on user's billing statement.,Critical,Billing
Billing error,Payment gateway timed out during checkout.,Low,Billing
Amount deducted but order failed,User charged twice for a single transaction.,Critical,Billing
Payment failed,User charged twice for a single transaction.,Critical,Billing
Payment gateway timeout,User charged twice for a single transaction.,Critical,Billing
Unexpected charge on account,User charged twice for a single transaction.,Critical,Billing
Refund not received,Invoice generated with incorrect amount.,Medium,Billing
Payment failed,Payment gateway timed out during checkout.,High,Billing
Refund not received,Unexpected charge appears on user's billing statement.,Critical,Billing
Subscription payment failed,User charged twice for a single transaction.,Critical,Billing
Payment gateway timeout,Billing information not updated after payment.,High,Billing
Invoice issue,Refund was initiated but not received even after expected time.,Medium,Billing
Invoice issue,Invoice generated with incorrect amount.,Medium,Billing
Subscription payment failed,Billing information not updated after payment.,High,Billing
Billing error,Invoice generated with incorrect amount.,Medium,Billing
Amount deducted but order failed,Transaction declined despite sufficient balance.,Critical,Billing
Billing error,Subscription payment did not go through on renewal.,Low,Billing
Unexpected charge on account,Unexpected charge appears on user's billing statement.,Critical,Billing
Payment gateway timeout,Transaction declined despite sufficient balance.,High,Billing
Refund not received,Refund was initiated but not received even after expected time.,Medium,Billing
Invoice issue,User charged twice for a single transaction.,Critical,Billing
Invoice issue,Unexpected charge appears on user's billing statement.,Critical,Billing
Charged twice for same order,Amount was deducted from bank but order status shows failed.,Critical,Billing
Payment gateway timeout,Transaction declined despite sufficient balance.,High,Billing
Subscription payment failed,Billing information not updated after payment.,High,Billing
Payment gateway timeout,Billing information not updated after payment.,High,Billing
Refund not received,Refund was initiated but not received even after expected time.,Medium,Billing
Subscription payment failed,Refund was initiated but not received even after expected time.,High,Billing
Amount deducted but order failed,Unexpected charge appears on user's billing statement.,Critical,Billing
Transaction declined,User reports payment failure while placing the order.,High,Billing
Subscription payment failed,Payment gateway timed out during checkout.,High,Billing
Payment gateway timeout,User reports payment failure while placing the order.,High,Billing
Payment gateway timeout,Payment gateway timed out during checkout.,High,Billing
Payment gateway timeout,Subscription payment did not go through on renewal.,High,Billing
Payment failed,Subscription payment did not go through on renewal.,High,Billing
Charged twice for same order,Subscription payment did not go through on renewal.,Critical,Billing
Billing error,User charged twice for a single transaction.,Critical,Billing
Billing error,Invoice generated with incorrect amount.,Medium,Billing
Transaction declined,User reports payment failure while placing the order.,High,Billing
Payment failed,User charged twice for a single transaction.,Critical,Billing
Unexpected charge on account,Unexpected charge appears on user's billing statement.,Critical,Billing
Unexpected charge on account,Subscription payment did not go through on renewal.,Critical,Billing
Billing error,Amount was deducted from bank but order status shows failed.,Critical,Billing
Refund not received,Amount was deducted from bank but order status shows failed.,Critical,Billing
Subscription payment failed,Payment gateway timed out during checkout.,High,Billing
Amount deducted but order failed,Payment gateway timed out during checkout.,Critical,Billing
Unexpected charge on account,Refund was initiated but not received even after expected time.,Critical,Billing
Invoice issue,User reports payment failure while placing the order.,Medium,Billing
Billing error,Billing information not updated after payment.,Low,Billing
Refund not received,User charged twice for a single transaction.,Critical,Billing
Invoice issue,Invoice generated with incorrect amount.,Medium,Billing
Invoice issue,User reports payment failure while placing the order.,Medium,Billing
Payment gateway timeout,Subscription payment did not go through on renewal.,High,Billing
Transaction declined,Billing information not updated after payment.,High,Billing
Payment failed,Unexpected charge appears on user's billing statement.,Critical,Billing
Charged twice for same order,Unexpected charge appears on user's billing statement.,Critical,Billing
Invoice issue,Refund was initiated but not received even after expected time.,Medium,Billing
Payment gateway timeout,Amount was deducted from bank but order status shows failed.,Critical,Billing
Billing error,User charged twice for a single transaction.,Critical,Billing
Transaction declined,Amount was deducted from bank but order status shows failed.,Critical,Billing
Amount deducted but order failed,Invoice generated with incorrect amount.,Critical,Billing
Amount deducted but order failed,Amount was deducted from bank but order status shows failed.,Critical,Billing
Transaction declined,User charged twice for a single transaction.,Critical,Billing
Payment failed,Refund was initiated but not received even after expected time.,High,Billing
Subscription payment failed,Transaction declined despite sufficient balance.,High,Billing
Transaction declined,Refund was initiated but not received even after expected time.,High,Billing
Billing error,Transaction declined despite sufficient balance.,High,Billing
Charged twice for same order,User charged twice for a single transaction.,Critical,Billing
Transaction declined,Subscription payment did not go through on renewal.,High,Billing
Invoice issue,Payment gateway timed out during checkout.,Medium,Billing
Subscription payment failed,Payment gateway timed out during checkout.,High,Billing
Subscription payment failed,Subscription payment did not go through on renewal.,High,Billing
Unexpected charge on account,Payment gateway timed out during checkout.,Critical,Billing
Payment failed,Refund was initiated but not received even after expected time.,High,Billing
Refund not received,Invoice generated with incorrect amount.,Medium,Billing
Refund not received,Payment gateway timed out during checkout.,Medium,Billing
Unexpected charge on account,Unexpected charge appears on user's billing statement.,Critical,Billing
Charged twice for same order,User charged twice for a single transaction.,Critical,Billing
Unexpected charge on account,Refund was initiated but not received even after expected time.,Critical,Billing
Invoice issue,Unexpected charge appears on user's billing statement.,Critical,Billing
Billing error,Invoice generated with incorrect amount.,Medium,Billing
Billing error,User charged twice for a single transaction.,Critical,Billing
Refund not received,Invoice generated with incorrect amount.,Medium,Billing
Transaction declined,Refund was initiated but not received even after expected time.,High,Billing
Invoice issue,Transaction declined despite sufficient balance.,High,Billing
Refund not received,User charged twice for a single transaction.,Critical,Billing
Charged twice for same order,User reports payment failure while placing the order.,Critical,Billing
Transaction declined,Invoice generated with incorrect amount.,High,Billing
Charged twice for same order,Invoice generated with incorrect amount.,Critical,Billing
Invoice issue,User reports payment failure while placing the order.,Medium,Billing
Payment failed,Transaction declined despite sufficient balance.,High,Billing
Subscription payment failed,Amount was deducted from bank but order status shows failed.,Critical,Billing
Transaction declined,Amount was deducted from bank but order status shows failed.,Critical,Billing
Subscription payment failed,Transaction declined despite sufficient balance.,High,Billing
Refund not received,Transaction declined despite sufficient balance.,High,Billing
Amount deducted but order failed,Refund was initiated but not received even after expected time.,Critical,Billing
Invoice issue,Amount was deducted from bank but order status shows failed.,Critical,Billing
Invoice issue,User reports payment failure while placing the order.,Medium,Billing
Invoice issue,Invoice generated with incorrect amount.,Medium,Billing
Refund not received,Refund was initiated but not received even after expected time.,Medium,Billing
Subscription payment failed,Subscription payment did not go through on renewal.,High,Billing
Charged twice for same order,User reports payment failure while placing the order.,Critical,Billing
Refund not received,Invoice generated with incorrect amount.,Medium,Billing
Billing error,Payment gateway timed out during checkout.,Low,Billing
Unexpected charge on account,Unexpected charge appears on user's billing statement.,Critical,Billing
Charged twice for same order,Billing information not updated after payment.,Critical,Billing
Payment failed,Transaction declined despite sufficient balance.,High,Billing
Amount deducted but order failed,Amount was deducted from bank but order status shows failed.,Critical,Billing
Billing error,Transaction declined despite sufficient balance.,High,Billing
Amount deducted but order failed,Refund was initiated but not received even after expected time.,Critical,Billing
Charged twice for same order,Amount was deducted from bank but order status shows failed.,Critical,Billing
Invoice issue,Transaction declined despite sufficient balance.,High,Billing
Charged twice for same order,Invoice generated with incorrect amount.,Critical,Billing
Charged twice for same order,Amount was deducted from bank but order status shows failed.,Critical,Billing
Billing error,Billing information not updated after payment.,Low,Billing
Transaction declined,Transaction declined despite sufficient balance.,High,Billing
Unexpected charge on account,Subscription payment did not go through on renewal.,Critical,Billing
Payment gateway timeout,Invoice generated with incorrect amount.,High,Billing
Charged twice for same order,Unexpected charge appears on user's billing statement.,Critical,Billing
Charged twice for same order,Billing information not updated after payment.,Critical,Billing
Transaction declined,Payment gateway timed out during checkout.,High,Billing
Unexpected charge on account,Subscription payment did not go through on renewal.,Critical,Billing
Subscription payment failed,Payment gateway timed out during checkout.,High,Billing
Billing error,Refund was initiated but not received even after expected time.,Medium,Billing
Charged twice for same order,User reports payment failure while placing the order.,Critical,Billing
Amount deducted but order failed,User reports payment failure while placing the order.,Critical,Billing
Unexpected charge on account,Transaction declined despite sufficient balance.,Critical,Billing
Unexpected charge on account,Amount was deducted from bank but order status shows failed.,Critical,Billing
Unexpected charge on account,Billing information not updated after payment.,Critical,Billing
Invoice issue,Amount was deducted from bank but order status shows failed.,Critical,Billing
Refund not received,User reports payment failure while placing the order.,Medium,Billing
Charged twice for same order,Amount was deducted from bank but order status shows failed.,Critical,Billing
Unexpected charge on account,User charged twice for a single transaction.,Critical,Billing
Billing error,User reports payment failure while placing the order.,Low,Billing
Charged twice for same order,Amount was deducted from bank but order status shows failed.,Critical,Billing
Refund not received,User charged twice for a single transaction.,Critical,Billing
Payment failed,Subscription payment did not go through on renewal.,High,Billing
Refund not received,Invoice generated with incorrect amount.,Medium,Billing
Billing error,Billing information not updated after payment.,Low,Billing
Amount deducted but order failed,Unexpected charge appears on user's billing statement.,Critical,Billing
Charged twice for same order,User charged twice for a single transaction.,Critical,Billing
Invoice issue,User reports payment failure while placing the order.,Medium,Billing
Amount deducted but order failed,Unexpected charge appears on user's billing statement.,Critical,Billing
Billing error,Unexpected charge appears on user's billing statement.,Critical,Billing
Payment failed,Invoice generated with incorrect amount.,High,Billing
Unexpected charge on account,Payment gateway timed out during checkout.,Critical,Billing
Refund not received,Amount was deducted from bank but order status shows failed.,Critical,Billing
Refund not received,Amount was deducted from bank but order status shows failed.,Critical,Billing
Payment gateway timeout,Billing information not updated after payment.,High,Billing
Charged twice for same order,Unexpected charge appears on user's billing statement.,Critical,Billing
Amount deducted but order failed,Unexpected charge appears on user's billing statement.,Critical,Billing
Transaction declined,User charged twice for a single transaction.,Critical,Billing
Unexpected charge on account,Subscription payment did not go through on renewal.,Critical,Billing
Subscription payment failed,Amount was deducted from bank but order status shows failed.,Critical,Billing
Invoice issue,Refund was initiated but not received even after expected time.,Medium,Billing
Subscription payment failed,Invoice generated with incorrect amount.,High,Billing
Refund not received,Subscription payment did not go through on renewal.,Medium,Billing
Unexpected charge on account,Unexpected charge appears on user's billing statement.,Critical,Billing
Payment gateway timeout,User charged twice for a single transaction.,Critical,Billing
Refund not received,Unexpected charge appears on user's billing statement.,Critical,Billing
Refund not received,Invoice generated with incorrect amount.,Medium,Billing
Invoice issue,User charged twice for a single transaction.,Critical,Billing
Refund not received,User charged twice for a single transaction.,Critical,Billing
Invoice issue,Amount was deducted from bank but order status shows failed.,Critical,Billing
Transaction declined,Amount was deducted from bank but order status shows failed.,Critical,Billing
Charged twice for same order,Refund was initiated but not received even after expected time.,Critical,Billing
Transaction declined,User charged twice for a single transaction.,Critical,Billing
Billing error,User charged twice for a single transaction.,Critical,Billing
Charged twice for same order,Transaction declined despite sufficient balance.,Critical,Billing
Subscription payment failed,User charged twice for a single transaction.,Critical,Billing
Payment failed,User reports payment failure while placing the order.,High,Billing
Subscription payment failed,Transaction declined despite sufficient balance.,High,Billing
Billing error,Refund was initiated but not received even after expected time.,Medium,Billing
Billing error,Unexpected charge appears on user's billing statement.,Critical,Billing
Refund not received,Amount was deducted from bank but order status shows failed.,Critical,Billing
Charged twice for same order,Refund was initiated but not received even after expected time.,Critical,Billing
Unexpected charge on account,Subscription payment did not go through on renewal.,Critical,Billing
Transaction declined,User reports payment failure while placing the order.,High,Billing
Transaction declined,Subscription payment did not go through on renewal.,High,Billing
Charged twice for same order,Payment gateway timed out during checkout.,Critical,Billing
Refund not received,User charged twice for a single transaction.,Critical,Billing
Amount deducted but order failed,Amount was deducted from bank but order status shows failed.,Critical,Billing
Transaction declined,User charged twice for a single transaction.,Critical,Billing
Payment gateway timeout,Refund was initiated but not received even after expected time.,High,Billing
Payment failed,User reports payment failure while placing the order.,High,Billing
Charged twice for same order,Payment gateway timed out during checkout.,Critical,Billing
Invoice issue,Transaction declined despite sufficient balance.,High,Billing
Payment gateway timeout,User charged twice for a single transaction.,Critical,Billing
